uri,playlist,track.name,track.album.name,track.album.release_date,track.popularity,primaryartist_name,primaryartist_uri,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:7JElWLgpQ7lxN1JNIYwuVu,Salsa Classics,Que Alguien Me Diga,Expresion,1999-12-21,58,Gilberto Santa Rosa,spotify:artist:27vNK840zYq6IfDijHPsv1,7,-7.285,0,0.0444,0.256,0,0.197,0.758,94.098,290413,4
spotify:track:25rZ4tMiSLmMDnk1jHZCGh,Salsa Classics,Mi Libertad,Oro Salsero,1994-01-01,46,Frankie Ruiz,spotify:artist:4dLvccxeQIM5u80Ri0u9OV,8,-8.092,1,0.0468,0.197,0,0.103,0.934,93.319,270093,4
spotify:track:0A6uCqTC2RS0x7lyDTIend,Salsa Classics,Periódico De Ayer,De Ti Depende,1976-01-01,59,Héctor Lavoe,spotify:artist:7opp16lU7VM3l2WBdGMYHP,0,-7.683,0,0.0307,0.0129,0.867,0.0953,0.578,98.093,409080,4
spotify:track:2AMDKSt4HJWZbuLupJuNrj,Salsa Classics,Valió la Pena - Salsa Version,Valio La Pena,2004-07-27,60,Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,9,-5.772,0,0.0513,0.332,7.1e-06,0.0665,0.846,98.364,289467,4
spotify:track:2VyxUBO64ggj5uFJJN5KyF,Salsa Classics,Casi un Hechizo,Mis 30 Mejores Canciones,1990,54,Jerry Rivera,spotify:artist:7wOZy3KdFVVINgNFFxkxwO,0,-5.15,1,0.0402,0.705,2.55e-05,0.0525,0.833,92.99,223440,4
spotify:track:1xAubZVq0sOxsoSfm1PzqA,Salsa Classics,Tú Me Vuelves Loco,Oro Salsero (Vol 2),1996-01-01,43,Frankie Ruiz,spotify:artist:4dLvccxeQIM5u80Ri0u9OV,7,-9.427,1,0.034,0.4,0,0.0578,0.918,92.055,298547,4
spotify:track:3P97s0cNCeHeNGvfAe7WYE,Salsa Classics,Amiga,Frente a Frente,2015-04-07,24,Rey Ruiz,spotify:artist:1S0uvW1rgvtkNGma9su3fJ,9,-4.81,1,0.0399,0.704,0,0.194,0.796,158.929,280093,4
spotify:track:5nmLj87o23HJrI7GgqXXUw,Salsa Classics,Tengo Ganas,Travesia,2004,56,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,9,-3.641,0,0.0362,0.198,0,0.212,0.896,94.616,266493,4
spotify:track:1qrJSmYy08r64JG7h5NG0r,Salsa Classics,Dime,Siembra (Special Edition),2010-06-08,32,Willie Colón,spotify:artist:7x5Slu7yTE5icZjNsc3OzW,9,-7.498,1,0.0773,0.515,1.12e-06,0.466,0.682,96.173,421200,4
spotify:track:0k1hbeZodoEw34FAdbh8xM,Salsa Classics,Brujeria,Aqui No Se Sienta Nadie!,1979,54,El Gran Combo De Puerto Rico,spotify:artist:6nnspeopmJAG07xOxHmqTu,7,-5.375,1,0.0461,0.565,1.09e-05,0.062,0.96,93.03,205813,4
spotify:track:7arYtARCpVmLPsB8Chua4A,Salsa Classics,Guantanamera,Les titres essentiels Cuba (28 Essential Cuban Tracks),2003-01-28,52,Celia Cruz,spotify:artist:2weA6hhVqTIN2gSn9PUB9U,10,-7.254,1,0.0416,0.831,0.00398,0.407,0.862,144.2,197067,4
spotify:track:4qsrxXxk4GCGih80VGmaAl,Salsa Classics,Cara de Niño,Mis 30 Mejores Canciones,1990,55,Jerry Rivera,spotify:artist:7wOZy3KdFVVINgNFFxkxwO,5,-9.019,0,0.0459,0.547,0,0.068,0.961,92.829,295640,4
spotify:track:1r1eiM9qXEdvteunOAslIW,Salsa Classics,Plastico,Siembra,2009,1,Willie Colón,spotify:artist:7x5Slu7yTE5icZjNsc3OzW,11,-7.713,0,0.0563,0.797,2.56e-06,0.382,0.705,104.496,401787,4
spotify:track:0mTHqLXxW4UAYwJgCIz7CJ,Salsa Classics,El Rey De La Puntualidad,Lo Qué Pide La Gente,1984-12-31,48,Fania All Stars,spotify:artist:1OdyhpUABf8avaZ9r8nI1u,4,-6.465,0,0.0556,0.397,0,0.103,0.873,105.84,402360,4
spotify:track:2uyCcoHiRGttV0uXaNXGB1,Salsa Classics,La Noche,"Milenario, Vol. 3",2015-07-01,48,Joe Arroyo,spotify:artist:7BFnoFhJjLWcsqmN3Hizqg,0,-7.791,0,0.0431,0.291,0.024,0.0537,0.861,105.708,265027,4
spotify:track:1IcnHHfeAkdc88LybFWwb9,Salsa Classics,Me Liberé,Nuevo Milenio - El Mismo Sabor,2001,58,El Gran Combo De Puerto Rico,spotify:artist:6nnspeopmJAG07xOxHmqTu,7,-1.94,0,0.0407,0.395,0,0.0905,0.967,97.522,263920,4
spotify:track:3FNjqlfbQ153UsLKhDIxHo,Salsa Classics,Usted Abusó,The 'Brillante' Best,1978-01-01,49,Celia Cruz,spotify:artist:2weA6hhVqTIN2gSn9PUB9U,2,-8.257,0,0.0355,0.741,3.39e-05,0.308,0.68,100.681,259000,4
spotify:track:1NQpbF1vSX5pxCbUDk6ww5,Salsa Classics,Micaela,La Salsa Metálica Volvió Con Todos los Hierros,1972,4,Sonora Carruseles,spotify:artist:34qU0b0yRjEzRJtknerEDS,0,-6.888,1,0.053,0.364,0.00272,0.0793,0.937,179.592,284707,4
spotify:track:45nyOQWvhjn9bfAoTIKCuJ,Salsa Classics,Dile A Ella,Exitos de Victor Manuelle,1993,53,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,2,-5.255,1,0.0955,0.351,1.89e-06,0.313,0.709,184.996,305067,4
spotify:track:0NP1zQ8Oqlz43Q2QEjmghg,Salsa Classics,Anacaona,Cheo,1971-06-15,51,Cheo Feliciano,spotify:artist:1Ypa8o8muvDcgOt1YYtcOC,5,-7.862,0,0.0361,0.442,0.0052,0.0645,0.945,97.692,253253,4
spotify:track:7zKdfPOyJvmtzVIgZYheGZ,Salsa Classics,Dime Por Que,La Herencia,2009,1,Ismael Rivera,spotify:artist:788HzQOFhN3mcDo0InBqbJ,10,-4.586,1,0.0475,0.759,0,0.323,0.966,164.666,214213,4
spotify:track:5O2Id1rWAmR9ff9kGUfikf,Salsa Classics,La Murga,Asalto Navideño,1970-01-01,60,Willie Colón,spotify:artist:7x5Slu7yTE5icZjNsc3OzW,2,-7.591,1,0.0381,0.65,0.0277,0.0564,0.889,89.013,334080,4
spotify:track:6ydEhrdfzhI29D2NBAqUY1,Salsa Classics,Quimbara,Celia & Johnny,1974-01-01,60,Johnny Pacheco,spotify:artist:09947uhj2ZwU9mFXK5v50o,4,-7.507,0,0.0667,0.741,0.0736,0.0478,0.966,120.627,291947,4
spotify:track:1Fp4njyRHJYyMTKP899c0q,Salsa Classics,El Preso,Fruko el Grande,1975-04-25,57,Fruko Y Sus Tesos,spotify:artist:5aAlzehdUM14I4ppq24Xob,5,-4.687,0,0.038,0.159,0.00431,0.134,0.818,106.16,294000,4
spotify:track:7JXThmie7TTZfnGpD6hOJG,Salsa Classics,Nunca Voy A Olvidarte,Dicen Que Soy,1994-01-01,34,INDIA,spotify:artist:3NIZFmehJM8YiGpCdihlck,6,-10.27,1,0.0416,0.629,0.0132,0.0737,0.699,173.841,297040,4
spotify:track:0yE5Uqw60fj0pGpsvtDnDQ,Salsa Classics,Ché Ché Colé,Anthology,2012-04-10,5,Willie Colón,spotify:artist:7x5Slu7yTE5icZjNsc3OzW,5,-4.87,1,0.0398,0.376,0,0.0732,0.936,101.379,209240,4
spotify:track:73uEbChpBB29ttwVnwuNVE,Salsa Classics,Oye Cómo Va,El Rey Bravo,1962-01-01,58,Tito Puente,spotify:artist:6SPpCqM8gOzrtICAxN5NuX,7,-6.717,1,0.0315,0.747,0.00605,0.0624,0.963,123.261,274019,4
spotify:track:22GxtWFeORJZaptz26pxet,Salsa Classics,Contra La Corriente,Contra La Corriente,1997-01-01,54,Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,8,-4.013,1,0.0493,0.737,0,0.115,0.714,90.301,304733,4
spotify:track:4NM6nmPnoqnQovcZ93kACn,Salsa Classics,Date un Chance,Lo Que Pasó... La Historia Del Príncipe De La Salsa,2010-10-25,34,Luis Enrique,spotify:artist:2mUI4K6csTQd3jieswcmiI,7,-8.196,1,0.0433,0.638,0,0.226,0.941,93.955,286320,4
spotify:track:1BK353EYyBMkDd80kmfrqA,Salsa Classics,Ese Hombre,Dicen Que Soy,1994-01-01,43,INDIA,spotify:artist:3NIZFmehJM8YiGpCdihlck,9,-9.078,0,0.0771,0.709,0.000132,0.0478,0.673,88.349,280013,4
spotify:track:3DwtTnJIibZT65XzWkiLaT,Salsa Classics,Buscando Guayaba,Siembra (Special Edition),2010-06-08,31,Willie Colón,spotify:artist:7x5Slu7yTE5icZjNsc3OzW,0,-6.825,1,0.0407,0.711,0.000396,0.0699,0.883,149.859,345600,4
spotify:track:56yZ4jakLYUykhYaP9FtXi,Salsa Classics,Catalina La O,Este Negro Si Es Sabroso,1976,2,"Pete ""El Conde"" Rodriguez",spotify:artist:1Nl2RRbigQuX1TqV1tSPHa,10,-4.751,0,0.0333,0.715,0.00741,0.0672,0.89,147.046,312640,4
spotify:track:4nIfmbuvmCn4AOyw1QW02Q,Salsa Classics,Nadie Como Ella,Desde Un Principio / From The Beginning,2006-01-01,50,Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,0,-7.797,0,0.0377,0.679,2.01e-06,0.372,0.912,93.283,284333,4
spotify:track:7dC0ojtXZWBD6vIOD42AYT,Salsa Classics,Mi Gente,El Cantante de los Cantantes,2013-06-18,1,Héctor Lavoe,spotify:artist:7opp16lU7VM3l2WBdGMYHP,8,-5.898,1,0.0617,0.134,2.1e-06,0.0798,0.872,114.019,327667,4
spotify:track:6Lr6DGoVF77bNdHsfiwfPZ,Salsa Classics,Dicen Que Soy,Dicen Que Soy,1994-01-01,35,INDIA,spotify:artist:3NIZFmehJM8YiGpCdihlck,7,-8.861,1,0.0457,0.773,0.000303,0.0927,0.718,168.742,281040,4
spotify:track:6GRFXhOIdiZmkZiNeGZ9Sm,Salsa Classics,Tu No Sabes Querer,Oro Salsero,1994-01-01,38,Lalo Rodriguez,spotify:artist:5LmwELEKyxDFxrbZzR8K4U,5,-10.682,0,0.0557,0.505,0.000265,0.202,0.923,110.3,384800,4
spotify:track:4CxDqPmmkDdnlrnkjbXYhm,Salsa Classics,Senor Sereno,Greatest Hits,2009,0,Larry Harlow,spotify:artist:2PGJmP6AvSCQ7pKBOjrg8J,7,-8.046,0,0.0383,0.597,0.238,0.156,0.942,112.231,331253,4
spotify:track:3NYWeHXkfrcYa4iXegFUR5,Salsa Classics,Desesperado,Colección De Oro,1988,43,Luis Enrique,spotify:artist:2mUI4K6csTQd3jieswcmiI,1,-8.699,1,0.0448,0.359,3.47e-06,0.0549,0.944,180.747,230156,4
spotify:track:0pX477ap2l86BbHfKTncpM,Salsa Classics,Aguanile,El Juicio,1972-01-01,54,Willie Colón,spotify:artist:7x5Slu7yTE5icZjNsc3OzW,0,-6.375,0,0.0671,0.632,5.87e-05,0.432,0.957,125.834,369120,4
spotify:track:1ACM4nDDjhWxMhy0WoWG7J,Salsa Classics,Parece Mentira,Carlito's Way: Music From The Motion Picture,1993-11-09,22,Marc Anthony,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,2,-7.145,1,0.0345,0.652,0.00364,0.323,0.951,93.85,326160,4
spotify:track:1mpKcP8f2gQrInkh2FLb1N,Salsa Classics,La Cartera,Salsa,1974-01-01,44,Orquesta Harlow,spotify:artist:7tR38XlRHmElbNAWRiHb9W,9,-4.86,0,0.0541,0.576,0.000192,0.249,0.92,96.845,386853,4
spotify:track:65kCIrgNhXeufeG2WVmHId,Salsa Classics,Vámonos Pa'l Monte,Vámonos Pa'l Monte,1986-12-31,50,Eddie Palmieri,spotify:artist:2VviFtXYreO6Zn9n8Ibk6C,7,-5.886,0,0.116,0.429,0.827,0.0882,0.69,111.43,426840,4
spotify:track:0Mg0kjsLUfzgBMtbxRnIGL,Salsa Classics,El Todopoderoso,La Voz,1975-12-31,45,Héctor Lavoe,spotify:artist:7opp16lU7VM3l2WBdGMYHP,9,-3.571,0,0.069,0.448,0.000192,0.051,0.569,109.498,262680,4
spotify:track:1XANmUYUXMV65BcUJKplkr,Salsa Classics,Siembra,Siembra Special Edition,2009,2,Willie Colón,spotify:artist:7x5Slu7yTE5icZjNsc3OzW,0,-7.362,0,0.0412,0.481,2.42e-05,0.123,0.849,116.275,323827,4
spotify:track:0lXxj5T6jeovmtd460qrFN,Salsa Classics,Toro Mata,Celia & Johnny,1974-01-01,44,Johnny Pacheco,spotify:artist:09947uhj2ZwU9mFXK5v50o,11,-7.339,0,0.0659,0.692,0.0081,0.167,0.899,113.472,342173,4
spotify:track:5jK21S6FXKQqjlK4vTBiMd,Salsa Classics,El Watusi,Charanga Moderna,1962-12-31,45,Ray Barretto,spotify:artist:2h4ndKS2vRWeFLpq8ARu0D,2,-10.092,1,0.163,0.815,8.55e-05,0.0977,0.618,87.252,160115,4
spotify:track:4MHHQYmkwx1geJRFaJfQD5,Salsa Classics,El Malo,The Original Gangster,2009,1,Willie Colón,spotify:artist:7x5Slu7yTE5icZjNsc3OzW,7,-7.965,0,0.0387,0.688,0.00465,0.0688,0.967,111.239,243720,4
spotify:track:1rijHA5veEZDV5CrGLpex6,Salsa Classics,Quítate Tú - Live,A Band And Their Music: Campeones,2008-09-09,47,Fania All Stars,spotify:artist:1OdyhpUABf8avaZ9r8nI1u,10,-5.282,1,0.0476,0.555,0.0011,0.883,0.934,122.202,331720,4
